income_mean,woz_mean,log_density,migration_per_1000,employment_rate,labor_participation_net,longitude,latitude,is_randstad,province_Flevoland,province_Fryslân,province_Gelderland,province_Groningen,province_Limburg,province_Noord-Brabant,province_Noord-Holland,province_Overijssel,province_Utrecht,province_Zeeland,province_Zuid-Holland
-0.9808731103232423,-1.4295960304993511,-0.6450697462137911,-1.0475935214673224,-0.6141501866045188,-1.5535361813694057,7.01032212673457,53.0021714493102,0,False,False,False,True,False,False,False,False,False,False,False
-0.9808731103232423,-1.4295960304993511,-0.6450697462137911,-1.0475935214673224,-0.6141501866045188,-1.5535361813694057,7.01032212673457,53.0021714493102,0,False,False,False,True,False,False,False,False,False,False,False
-0.9079784520037412,-1.7566018764373752,-0.3686622289071601,-1.0061880594918657,-1.0466142763384911,-1.0367101682760438,6.88009155296747,53.0889904640228,0,False,False,False,True,False,False,False,False,False,False,False
-0.9079784520037412,-1.7566018764373752,-0.3686622289071601,-1.0061880594918657,-1.0466142763384911,-1.0367101682760438,6.88009155296747,53.0889904640228,0,False,False,False,True,False,False,False,False,False,False,False
-0.9079784520037412,-1.7566018764373752,-0.3686622289071601,-1.0061880594918657,-1.0466142763384911,-1.0367101682760438,6.88009155296747,53.0889904640228,0,False,False,False,True,False,False,False,False,False,False,False
-0.9079784520037412,-1.7566018764373752,-0.3686622289071601,-1.0061880594918657,-1.0466142763384911,-1.0367101682760438,6.88009155296747,53.0889904640228,0,False,False,False,True,False,False,False,False,False,False,False
-0.9079784520037412,-1.7566018764373752,-0.3686622289071601,-1.0061880594918657,-1.0466142763384911,-1.0367101682760438,6.88009155296747,53.0889904640228,0,False,False,False,True,False,False,False,False,False,False,False
-0.0624004154975278,0.21633339405537014,-1.6459661221515274,0.5729512830575948,0.2507779928634873,1.3997553220212529,5.52053620589804,52.3191617172786,1,True,False,False,False,False,False,False,False,False,False,False
-0.0624004154975278,0.21633339405537014,-1.6459661221515274,0.5729512830575948,0.2507779928634873,1.3997553220212529,5.52053620589804,52.3191617172786,1,True,False,False,False,False,False,False,False,False,False,False
-0.0624004154975278,0.21633339405537014,-1.6459661221515274,0.5729512830575948,0.2507779928634873,1.3997553220212529,5.52053620589804,52.3191617172786,1,True,False,False,False,False,False,False,False,False,False,False
-0.0624004154975278,0.21633339405537014,-1.6459661221515274,0.5729512830575948,0.2507779928634873,1.3997553220212529,5.52053620589804,52.3191617172786,1,True,False,False,False,False,False,False,False,False,False,False
-0.0624004154975278,0.21633339405537014,-1.6459661221515274,0.5729512830575948,0.2507779928634873,1.3997553220212529,5.52053620589804,52.3191617172786,1,True,False,False,False,False,False,False,False,False,False,False
-0.8059259303564396,-1.2769933023949398,-0.6380597708772219,-0.20304191030904917,-0.1816860968705158,-0.4460518675979088,6.14313625643745,53.2166799385357,0,False,True,False,False,False,False,False,False,False,False,False
-0.8059259303564396,-1.2769933023949398,-0.6380597708772219,-0.20304191030904917,-0.1816860968705158,-0.4460518675979088,6.14313625643745,53.2166799385357,0,False,True,False,False,False,False,False,False,False,False,False
-0.8059259303564396,-1.2769933023949398,-0.6380597708772219,-0.20304191030904917,-0.1816860968705158,-0.4460518675979088,6.14313625643745,53.2166799385357,0,False,True,False,False,False,False,False,False,False,False,False
